id,user_id,program_id,gender_identity,created_at,updated_at,kaizen_client_type,sex,residing_in_philippines,lifting_experience,group_gender_preference,current_goal,follow_up_level,has_accountability_buddies,temporary_team_name,accountability_buddies,country,province,city,state,go_solo,retain_previous_coach,previous_coach_name
778,1848,4,LGBTQ+,2024-08-29 0:00:00,2024-08-29 0:00:00,returning_s7,Female,1,complete_beginner,same_gender,get_bigger,level_2,0,NULL,NULL,Philippines,Leyte,Tacloban City,NULL,0,0,NULL
779,1833,4,Female,2024-06-04 0:00:00,2024-06-04 0:00:00,first_time,Female,1,advanced,same_gender,get_bigger,level_2,1,Strength Syndicate,"[""buddy1@email.com"",""buddy2@email.com""]",Philippines,Palawan,Puerto Princesa City,NULL,0,1,Coach Amanda Lee
780,682,4,LGBTQ+,2023-06-18 0:00:00,2023-06-18 0:00:00,first_time,Female,0,beginner,same_gender,get_bigger,level_3,0,NULL,NULL,South Korea,NULL,Seoul,Seoul,0,1,Coach Lim Wei Ming
781,1844,4,Female,2023-01-25 0:00:00,2023-01-25 0:00:00,returning_s7,Female,1,beginner,no_preference,not_sure,level_3,1,Flexibility First,"[""buddy1@email.com"",""buddy2@email.com""]",Philippines,Masbate,Masbate City,NULL,0,0,NULL
782,1855,4,Male,2023-03-28 0:00:00,2023-03-28 0:00:00,first_time,Female,1,complete_beginner,same_gender,get_bigger,level_2,0,NULL,NULL,Philippines,Calamba,Calamba City,NULL,1,1,Coach Chris Martinez
783,308,4,LGBTQ+,2024-12-30 0:00:00,2024-12-30 0:00:00,returning_s7,Female,0,intermediate,same_gender,get_bigger,level_1,1,Endurance Elite,"[""buddy1@email.com"",""buddy2@email.com""]",Ireland,NULL,Cork,Cork,0,1,Coach Rachel Green
784,547,4,Female,2024-12-28 0:00:00,2024-12-28 0:00:00,returning_other,Female,0,beginner,same_gender,not_sure,level_3,1,Phoenix Squad,"[""buddy1@email.com"",""buddy2@email.com""]",Peru,NULL,Arequipa,Arequipa,0,1,Coach Amanda Lee
785,1682,4,LGBTQ+,2024-01-04 0:00:00,2024-01-04 0:00:00,returning_s7,Male,1,intermediate,same_gender,not_sure,level_3,1,Elite Force,"[""buddy1@email.com"",""buddy2@email.com""]",Philippines,Iloilo,Passi City,NULL,0,0,NULL
786,1856,4,LGBTQ+,2024-04-19 0:00:00,2024-04-19 0:00:00,first_time,Male,0,complete_beginner,no_preference,lean_down,level_3,0,NULL,NULL,Sweden,NULL,Stockholm,Stockholm,0,1,Coach James Garcia
787,1799,4,Male,2024-07-19 0:00:00,2024-07-19 0:00:00,returning_other,Male,0,complete_beginner,same_gender,get_bigger,level_1,1,Health Heroes,"[""buddy1@email.com"",""buddy2@email.com""]",India,NULL,New Delhi,Delhi,0,0,NULL
788,1696,4,Male,2023-02-22 0:00:00,2023-02-22 0:00:00,first_time,Female,0,advanced,no_preference,get_bigger,level_1,1,Core Crushers,"[""buddy1@email.com"",""buddy2@email.com""]",Andorra,NULL,Andorra la Vella,Andorra la Vella,1,0,NULL
789,709,4,Female,2023-10-05 0:00:00,2023-10-05 0:00:00,returning_other,Female,0,intermediate,no_preference,get_bigger,level_2,0,NULL,NULL,Lithuania,NULL,Vilnius,Vilnius,1,1,Coach Lisa Rodriguez
790,1865,4,Female,2023-09-15 0:00:00,2023-09-15 0:00:00,returning_other,Male,1,beginner,same_gender,get_bigger,level_1,1,Agility Aces,"[""buddy1@email.com"",""buddy2@email.com""]",Philippines,General Santos,General Santos City,NULL,0,1,Coach Alex Johnson
791,1867,4,Male,2023-01-08 0:00:00,2023-01-08 0:00:00,returning_other,Female,1,beginner,no_preference,not_sure,level_2,1,Elite Force,"[""buddy1@email.com"",""buddy2@email.com""]",Philippines,Metro Manila,Valenzuela,NULL,1,0,NULL
792,1808,4,Female,2023-07-02 0:00:00,2023-07-02 0:00:00,returning_s7,Female,0,intermediate,same_gender,lean_down,level_2,1,Power Pack,"[""buddy1@email.com"",""buddy2@email.com""]",France,NULL,Paris,Île-de-France,1,0,NULL
793,1748,4,Male,2024-11-01 0:00:00,2024-11-01 0:00:00,returning_other,Male,0,complete_beginner,same_gender,lean_down,level_2,1,Health Heroes,"[""buddy1@email.com"",""buddy2@email.com""]",Australia,NULL,Melbourne,Victoria,1,0,NULL
794,695,4,LGBTQ+,2023-08-13 0:00:00,2023-08-13 0:00:00,first_time,Female,1,complete_beginner,no_preference,lean_down,level_1,1,Muscle Masters,"[""buddy1@email.com"",""buddy2@email.com""]",Philippines,Metro Manila,Las Piñas,NULL,1,1,Coach Michelle Wong
795,1868,4,Female,2023-12-15 0:00:00,2023-12-15 0:00:00,returning_other,Female,0,beginner,same_gender,lean_down,level_3,0,NULL,NULL,Romania,NULL,Cluj-Napoca,Cluj,0,1,Coach Lim Wei Ming
796,1872,4,Female,2024-12-03 0:00:00,2024-12-03 0:00:00,first_time,Male,0,beginner,no_preference,lean_down,level_1,0,NULL,NULL,Luxembourg,NULL,Luxembourg City,Luxembourg City,0,1,Coach Michelle Wong
797,1716,4,Male,2024-06-25 0:00:00,2024-06-25 0:00:00,returning_other,Female,1,complete_beginner,same_gender,get_bigger,level_2,1,Thunder Warriors,"[""buddy1@email.com"",""buddy2@email.com""]",Philippines,Metro Manila,Makati,NULL,0,0,NULL
798,1877,4,Female,2023-01-26 0:00:00,2023-01-26 0:00:00,returning_s7,Female,0,complete_beginner,same_gender,lean_down,level_2,0,NULL,NULL,Singapore,NULL,Singapore,NULL,0,1,Coach Juan Dela Cruz
799,265,4,Male,2023-02-06 0:00:00,2023-02-06 0:00:00,first_time,Male,1,intermediate,no_preference,lean_down,level_1,1,Wellness Warriors,"[""buddy1@email.com"",""buddy2@email.com""]",Philippines,Masbate,Masbate City,NULL,0,0,NULL
800,1863,4,LGBTQ+,2024-11-10 0:00:00,2024-11-10 0:00:00,returning_s7,Female,1,advanced,same_gender,lean_down,level_3,1,Balance Builders,"[""buddy1@email.com"",""buddy2@email.com""]",Philippines,Metro Manila,Pasig,NULL,0,1,Coach Michael Chen
801,770,4,Male,2024-01-23 0:00:00,2024-01-23 0:00:00,returning_other,Male,0,advanced,same_gender,not_sure,level_3,0,NULL,NULL,Greece,NULL,Athens,Attica,1,0,NULL
802,1880,4,LGBTQ+,2024-10-29 0:00:00,2024-10-29 0:00:00,first_time,Female,0,beginner,same_gender,get_bigger,level_1,1,Flexibility First,"[""buddy1@email.com"",""buddy2@email.com""]",Greece,NULL,Athens,Attica,0,0,NULL
803,1879,4,LGBTQ+,2024-09-25 0:00:00,2024-09-25 0:00:00,returning_other,Male,0,intermediate,same_gender,not_sure,level_1,1,Power Pack,"[""buddy1@email.com"",""buddy2@email.com""]",Ecuador,NULL,Guayaquil,Guayas,0,0,NULL
804,1849,4,Male,2023-01-02 0:00:00,2023-01-02 0:00:00,returning_other,Female,0,beginner,no_preference,get_bigger,level_3,1,Balance Builders,"[""buddy1@email.com"",""buddy2@email.com""]",Bolivia,NULL,Santa Cruz,Santa Cruz,0,1,Coach Lim Wei Ming
805,1884,4,LGBTQ+,2024-12-28 0:00:00,2024-12-28 0:00:00,first_time,Male,0,intermediate,same_gender,get_bigger,level_3,0,NULL,NULL,Denmark,NULL,Aarhus,Central Jutland,0,1,Coach Emily Davis
806,1291,4,Male,2024-04-15 0:00:00,2024-04-15 0:00:00,first_time,Male,0,advanced,same_gender,lean_down,level_1,1,Muscle Masters,"[""buddy1@email.com"",""buddy2@email.com""]",Slovakia,NULL,Bratislava,Bratislava,0,1,Coach Pedro Reyes
807,1864,4,Male,2023-01-04 0:00:00,2023-01-04 0:00:00,first_time,Male,0,advanced,same_gender,get_bigger,level_1,1,Nutrition Ninjas,"[""buddy1@email.com"",""buddy2@email.com""]",United States,NULL,Miami,Florida,1,1,Coach Michelle Wong
808,141,4,LGBTQ+,2023-02-23 0:00:00,2023-02-23 0:00:00,returning_other,Female,1,beginner,no_preference,lean_down,level_2,0,NULL,NULL,Philippines,Palawan,El Nido,NULL,1,1,Coach Chris Martinez
809,1529,4,Male,2024-10-25 0:00:00,2024-10-25 0:00:00,first_time,Male,1,intermediate,same_gender,lean_down,level_1,1,Recovery Rangers,"[""buddy1@email.com"",""buddy2@email.com""]",Philippines,Legazpi,Legazpi City,NULL,0,1,Coach Robert Kim
810,1885,4,Female,2023-09-21 0:00:00,2023-09-21 0:00:00,returning_other,Male,1,complete_beginner,same_gender,lean_down,level_3,0,NULL,NULL,Philippines,Dumaguete,Dumaguete City,NULL,1,0,NULL
811,1889,4,Male,2024-04-17 0:00:00,2024-04-17 0:00:00,first_time,Female,1,beginner,same_gender,not_sure,level_3,1,Health Heroes,"[""buddy1@email.com"",""buddy2@email.com""]",Philippines,Metro Manila,Las Piñas,NULL,0,1,Coach Sarah Johnson
812,1893,4,Male,2024-11-08 0:00:00,2024-11-08 0:00:00,first_time,Male,0,complete_beginner,same_gender,lean_down,level_2,1,Nutrition Ninjas,"[""buddy1@email.com"",""buddy2@email.com""]",Chile,NULL,Santiago,Santiago,0,1,Coach Amanda Lee
813,540,4,Male,2023-03-25 0:00:00,2023-03-25 0:00:00,first_time,Female,1,intermediate,no_preference,get_bigger,level_3,0,NULL,NULL,Philippines,Batangas,Tanauan City,NULL,0,0,NULL
814,1873,4,LGBTQ+,2024-03-17 0:00:00,2024-03-17 0:00:00,first_time,Male,0,complete_beginner,same_gender,get_bigger,level_2,1,Muscle Masters,"[""buddy1@email.com"",""buddy2@email.com""]",United States,NULL,Miami,Florida,0,1,Coach Rachel Green
815,1896,4,Male,2024-08-15 0:00:00,2024-08-15 0:00:00,returning_s7,Male,1,beginner,no_preference,not_sure,level_1,0,NULL,NULL,Philippines,Metro Manila,Makati,NULL,0,1,Coach Jennifer Wilson
816,1901,4,Male,2023-08-05 0:00:00,2023-08-05 0:00:00,first_time,Male,0,beginner,same_gender,lean_down,level_1,1,Thunder Warriors,"[""buddy1@email.com"",""buddy2@email.com""]",Ecuador,NULL,Guayaquil,Guayas,1,1,Coach Jennifer Wilson
817,1903,4,Female,2023-04-20 0:00:00,2023-04-20 0:00:00,first_time,Female,1,complete_beginner,same_gender,not_sure,level_1,1,Endurance Elite,"[""buddy1@email.com"",""buddy2@email.com""]",Philippines,Cebu,Talisay City,NULL,0,1,Coach Juan Dela Cruz
818,1894,4,Female,2023-11-07 0:00:00,2023-11-07 0:00:00,returning_other,Male,0,beginner,no_preference,lean_down,level_2,1,Wellness Warriors,"[""buddy1@email.com"",""buddy2@email.com""]",Colombia,NULL,Bogotá,Bogotá,0,0,NULL
819,1902,4,LGBTQ+,2023-10-03 0:00:00,2023-10-03 0:00:00,first_time,Male,1,advanced,same_gender,lean_down,level_3,0,NULL,NULL,Philippines,Pampanga,Angeles City,NULL,0,0,NULL
820,1910,4,Female,2023-08-03 0:00:00,2023-08-03 0:00:00,returning_other,Male,1,intermediate,no_preference,lean_down,level_2,1,Agility Aces,"[""buddy1@email.com"",""buddy2@email.com""]",Philippines,Batangas,Tanauan City,NULL,0,1,Coach Chris Martinez
821,1006,4,LGBTQ+,2024-06-20 0:00:00,2024-06-20 0:00:00,returning_s7,Female,0,intermediate,same_gender,lean_down,level_3,0,NULL,NULL,Sweden,NULL,Stockholm,Stockholm,0,1,Coach Tom Anderson
822,1705,4,LGBTQ+,2023-11-10 0:00:00,2023-11-10 0:00:00,first_time,Male,0,advanced,same_gender,get_bigger,level_2,0,NULL,NULL,Netherlands,NULL,Rotterdam,South Holland,1,1,Coach Pedro Reyes
823,1908,4,LGBTQ+,2023-08-25 0:00:00,2023-08-25 0:00:00,first_time,Male,1,beginner,same_gender,get_bigger,level_2,0,NULL,NULL,Philippines,Calamba,Calamba City,NULL,0,0,NULL
824,1911,4,LGBTQ+,2023-11-01 0:00:00,2023-11-01 0:00:00,returning_other,Female,0,complete_beginner,no_preference,not_sure,level_1,0,NULL,NULL,India,NULL,Mumbai,Maharashtra,0,1,Coach Rachel Green
825,1781,4,Female,2024-12-23 0:00:00,2024-12-23 0:00:00,first_time,Female,0,complete_beginner,same_gender,get_bigger,level_3,0,NULL,NULL,Chile,NULL,Santiago,Santiago,1,0,NULL
826,1913,4,Female,2023-09-30 0:00:00,2023-09-30 0:00:00,returning_other,Female,1,beginner,same_gender,lean_down,level_2,0,NULL,NULL,Philippines,Dumaguete,Dumaguete City,NULL,0,0,NULL
827,1058,4,LGBTQ+,2024-03-12 0:00:00,2024-03-12 0:00:00,returning_s7,Male,1,advanced,same_gender,not_sure,level_2,0,NULL,NULL,Philippines,General Santos,General Santos City,NULL,1,0,NULL
828,1909,4,Male,2024-10-11 0:00:00,2024-10-11 0:00:00,returning_other,Female,1,beginner,no_preference,get_bigger,level_2,0,NULL,NULL,Philippines,Metro Manila,Taguig,NULL,1,0,NULL
829,1866,4,LGBTQ+,2024-11-25 0:00:00,2024-11-25 0:00:00,returning_s7,Female,1,intermediate,no_preference,not_sure,level_2,1,Power Pack,"[""buddy1@email.com"",""buddy2@email.com""]",Philippines,Pampanga,San Fernando City,NULL,0,1,Coach James Garcia
830,1845,4,Male,2024-06-16 0:00:00,2024-06-16 0:00:00,returning_other,Female,0,beginner,no_preference,not_sure,level_1,0,NULL,NULL,Ecuador,NULL,Quito,Pichincha,1,1,Coach Alex Johnson
831,1918,4,Male,2023-07-13 0:00:00,2023-07-13 0:00:00,first_time,Male,1,beginner,no_preference,get_bigger,level_2,1,Fitness Fusion,"[""buddy1@email.com"",""buddy2@email.com""]",Philippines,Palawan,Puerto Princesa City,NULL,1,0,NULL
832,1915,4,Male,2023-09-29 0:00:00,2023-09-29 0:00:00,returning_other,Female,1,beginner,same_gender,get_bigger,level_1,1,Core Crushers,"[""buddy1@email.com"",""buddy2@email.com""]",Philippines,Metro Manila,Pasig,NULL,1,0,NULL
833,1819,4,Female,2023-10-22 0:00:00,2023-10-22 0:00:00,first_time,Male,1,advanced,same_gender,lean_down,level_3,1,Peak Performers,"[""buddy1@email.com"",""buddy2@email.com""]",Philippines,Zamboanga del Sur,Dipolog City,NULL,0,1,Coach James Garcia
834,1922,4,LGBTQ+,2023-02-04 0:00:00,2023-02-04 0:00:00,first_time,Male,0,intermediate,no_preference,get_bigger,level_2,0,NULL,NULL,Croatia,NULL,Zagreb,Zagreb,1,0,NULL
835,203,4,Female,2023-03-17 0:00:00,2023-03-17 0:00:00,returning_s7,Male,1,intermediate,no_preference,lean_down,level_3,0,NULL,NULL,Philippines,Naga,Naga City,NULL,1,1,Coach Maria Santos
836,1756,4,Female,2023-11-11 0:00:00,2023-11-11 0:00:00,first_time,Male,1,complete_beginner,no_preference,not_sure,level_1,0,NULL,NULL,Philippines,Pampanga,Angeles City,NULL,0,1,Coach Carlos Silva
837,1765,4,LGBTQ+,2023-04-26 0:00:00,2023-04-26 0:00:00,returning_other,Female,1,advanced,no_preference,get_bigger,level_3,0,NULL,NULL,Philippines,Davao del Sur,Digos City,NULL,0,0,NULL
838,1926,4,LGBTQ+,2023-10-11 0:00:00,2023-10-11 0:00:00,returning_other,Male,1,advanced,no_preference,get_bigger,level_3,0,NULL,NULL,Philippines,Butuan,Butuan City,NULL,0,1,Coach Rachel Green
839,343,4,Female,2023-04-06 0:00:00,2023-04-06 0:00:00,returning_other,Male,1,beginner,no_preference,lean_down,level_3,0,NULL,NULL,Philippines,Negros Occidental,Bacolod City,NULL,0,0,NULL
840,1714,4,LGBTQ+,2024-09-27 0:00:00,2024-09-27 0:00:00,returning_other,Male,1,advanced,same_gender,not_sure,level_3,0,NULL,NULL,Philippines,Zamboanga del Sur,Dipolog City,NULL,1,1,Coach Robert Kim
841,1928,4,Female,2024-11-27 0:00:00,2024-11-27 0:00:00,first_time,Male,1,advanced,same_gender,not_sure,level_1,1,Nutrition Ninjas,"[""buddy1@email.com"",""buddy2@email.com""]",Philippines,Leyte,Tacloban City,NULL,0,0,NULL
842,685,4,Male,2023-07-16 0:00:00,2023-07-16 0:00:00,first_time,Female,0,advanced,same_gender,get_bigger,level_2,0,NULL,NULL,Chile,NULL,Santiago,Santiago,1,0,NULL
843,173,4,Male,2024-11-10 0:00:00,2024-11-10 0:00:00,first_time,Female,1,advanced,same_gender,not_sure,level_3,1,Cardio Kings,"[""buddy1@email.com"",""buddy2@email.com""]",Philippines,Cebu,Mandaue City,NULL,1,1,Coach Jennifer Wilson
844,1824,4,Female,2024-09-21 0:00:00,2024-09-21 0:00:00,returning_s7,Male,1,complete_beginner,no_preference,not_sure,level_1,1,Strength Syndicate,"[""buddy1@email.com"",""buddy2@email.com""]",Philippines,Calamba,Calamba City,NULL,0,1,Coach Jennifer Wilson
845,1933,4,Female,2024-09-24 0:00:00,2024-09-24 0:00:00,returning_s7,Female,1,advanced,no_preference,get_bigger,level_2,1,Speed Stars,"[""buddy1@email.com"",""buddy2@email.com""]",Philippines,Metro Manila,Quezon City,NULL,0,0,NULL
846,1935,4,Male,2024-02-07 0:00:00,2024-02-07 0:00:00,returning_s7,Male,1,beginner,same_gender,lean_down,level_1,1,Muscle Masters,"[""buddy1@email.com"",""buddy2@email.com""]",Philippines,Cebu,Talisay City,NULL,1,0,NULL
847,1936,4,Male,2024-06-29 0:00:00,2024-06-29 0:00:00,first_time,Female,0,intermediate,no_preference,lean_down,level_2,1,Phoenix Squad,"[""buddy1@email.com"",""buddy2@email.com""]",Venezuela,NULL,Caracas,Caracas,1,0,NULL
848,1938,4,Male,2024-01-03 0:00:00,2024-01-03 0:00:00,returning_s7,Male,1,advanced,no_preference,lean_down,level_2,1,Recovery Rangers,"[""buddy1@email.com"",""buddy2@email.com""]",Philippines,Bohol,Jagna,NULL,0,1,Coach Alex Johnson
849,139,4,Female,2023-08-07 0:00:00,2023-08-07 0:00:00,returning_s7,Male,0,advanced,same_gender,lean_down,level_2,1,Muscle Masters,"[""buddy1@email.com"",""buddy2@email.com""]",United States,NULL,Los Angeles,California,0,0,NULL
850,1939,4,LGBTQ+,2023-07-12 0:00:00,2023-07-12 0:00:00,first_time,Female,0,advanced,no_preference,get_bigger,level_1,0,NULL,NULL,Spain,NULL,Madrid,Madrid,0,1,Coach Jennifer Wilson
851,1941,4,Female,2023-11-11 0:00:00,2023-11-11 0:00:00,returning_s7,Female,0,complete_beginner,no_preference,get_bigger,level_3,1,Flexibility First,"[""buddy1@email.com"",""buddy2@email.com""]",Ecuador,NULL,Guayaquil,Guayas,0,1,Coach Lim Wei Ming
852,1942,4,LGBTQ+,2023-02-06 0:00:00,2023-02-06 0:00:00,returning_s7,Female,0,advanced,same_gender,lean_down,level_3,1,Nutrition Ninjas,"[""buddy1@email.com"",""buddy2@email.com""]",Germany,NULL,Berlin,Berlin,0,0,NULL
853,1937,4,Male,2024-07-25 0:00:00,2024-07-25 0:00:00,first_time,Male,0,complete_beginner,no_preference,get_bigger,level_1,0,NULL,NULL,Monaco,NULL,Monaco City,Monaco City,1,0,NULL
854,1944,4,LGBTQ+,2024-01-19 0:00:00,2024-01-19 0:00:00,returning_s7,Female,0,intermediate,no_preference,not_sure,level_2,1,Endurance Elite,"[""buddy1@email.com"",""buddy2@email.com""]",Slovenia,NULL,Maribor,Maribor,0,1,Coach Emily Davis
855,1943,4,Male,2024-05-12 0:00:00,2024-05-12 0:00:00,returning_s7,Female,1,advanced,same_gender,not_sure,level_2,1,Balance Builders,"[""buddy1@email.com"",""buddy2@email.com""]",Philippines,Dumaguete,Dumaguete City,NULL,1,0,NULL
856,1763,4,Female,2023-10-15 0:00:00,2023-10-15 0:00:00,first_time,Male,0,complete_beginner,no_preference,not_sure,level_3,0,NULL,NULL,Switzerland,NULL,Geneva,Geneva,1,0,NULL
857,1766,4,Female,2024-01-03 0:00:00,2024-01-03 0:00:00,first_time,Male,1,beginner,same_gender,lean_down,level_1,0,NULL,NULL,Philippines,Bohol,Jagna,NULL,1,0,NULL
858,1951,4,Female,2023-11-29 0:00:00,2023-11-29 0:00:00,returning_s7,Female,0,advanced,same_gender,get_bigger,level_1,1,Muscle Masters,"[""buddy1@email.com"",""buddy2@email.com""]",Andorra,NULL,Andorra la Vella,Andorra la Vella,0,1,Coach Juan Dela Cruz
859,1952,4,Female,2023-04-02 0:00:00,2023-04-02 0:00:00,first_time,Male,1,advanced,no_preference,get_bigger,level_2,1,Power Pack,"[""buddy1@email.com"",""buddy2@email.com""]",Philippines,Cebu,Talisay City,NULL,1,0,NULL
860,1881,4,Male,2023-04-20 0:00:00,2023-04-20 0:00:00,first_time,Female,1,intermediate,no_preference,lean_down,level_1,1,Dynamic Duo,"[""buddy1@email.com"",""buddy2@email.com""]",Philippines,Metro Manila,Parañaque,NULL,0,0,NULL
861,1953,4,Male,2023-03-18 0:00:00,2023-03-18 0:00:00,first_time,Male,0,beginner,no_preference,not_sure,level_3,0,NULL,NULL,Australia,NULL,Sydney,New South Wales,1,0,NULL
862,1950,4,Male,2024-12-25 0:00:00,2024-12-25 0:00:00,first_time,Male,1,complete_beginner,no_preference,get_bigger,level_3,1,Wellness Warriors,"[""buddy1@email.com"",""buddy2@email.com""]",Philippines,Palawan,Puerto Princesa City,NULL,1,1,Coach Juan Dela Cruz
863,1750,4,LGBTQ+,2023-11-07 0:00:00,2023-11-07 0:00:00,returning_s7,Male,0,advanced,no_preference,not_sure,level_2,1,Peak Performers,"[""buddy1@email.com"",""buddy2@email.com""]",Portugal,NULL,Lisbon,Lisbon,1,1,Coach Maria Santos
864,1958,4,Female,2024-07-07 0:00:00,2024-07-07 0:00:00,returning_other,Female,0,complete_beginner,no_preference,lean_down,level_3,1,Balance Builders,"[""buddy1@email.com"",""buddy2@email.com""]",Paraguay,NULL,Ciudad del Este,Alto Paraná,0,1,Coach Rachel Green
865,1955,4,Male,2023-12-19 0:00:00,2023-12-19 0:00:00,first_time,Male,0,beginner,no_preference,lean_down,level_2,0,NULL,NULL,Japan,NULL,Tokyo,Tokyo,1,1,Coach Michelle Wong
866,1917,4,LGBTQ+,2023-07-09 0:00:00,2023-07-09 0:00:00,returning_s7,Male,1,intermediate,same_gender,not_sure,level_1,0,NULL,NULL,Philippines,Metro Manila,Quezon City,NULL,0,1,Coach James Garcia
867,1959,4,Female,2023-10-31 0:00:00,2023-10-31 0:00:00,returning_s7,Female,0,advanced,same_gender,not_sure,level_2,0,NULL,NULL,Finland,NULL,Tampere,Pirkanmaa,1,0,NULL
868,1961,4,Female,2023-05-28 0:00:00,2023-05-28 0:00:00,returning_other,Female,1,advanced,same_gender,not_sure,level_1,0,NULL,NULL,Philippines,Zamboanga del Sur,Zamboanga City,NULL,0,0,NULL
869,197,4,LGBTQ+,2023-04-11 0:00:00,2023-04-11 0:00:00,first_time,Male,1,advanced,same_gender,not_sure,level_3,1,Cardio Kings,"[""buddy1@email.com"",""buddy2@email.com""]",Philippines,Butuan,Butuan City,NULL,0,0,NULL
870,731,4,Female,2024-09-01 0:00:00,2024-09-01 0:00:00,returning_s7,Female,1,complete_beginner,same_gender,lean_down,level_1,0,NULL,NULL,Philippines,Masbate,Masbate City,NULL,0,1,Coach Pedro Reyes
871,731,4,Female,2024-05-31 0:00:00,2024-05-31 0:00:00,returning_s7,Female,0,advanced,same_gender,lean_down,level_1,0,NULL,NULL,India,NULL,Mumbai,Maharashtra,1,0,NULL
872,943,4,LGBTQ+,2024-09-07 0:00:00,2024-09-07 0:00:00,returning_s7,Male,1,advanced,no_preference,not_sure,level_3,0,NULL,NULL,Philippines,Negros Occidental,Silay City,NULL,1,0,NULL
873,1060,4,Female,2024-05-08 0:00:00,2024-05-08 0:00:00,first_time,Male,1,beginner,same_gender,get_bigger,level_1,1,Endurance Elite,"[""buddy1@email.com"",""buddy2@email.com""]",Philippines,Negros Occidental,Silay City,NULL,0,0,NULL
874,780,4,Female,2023-08-30 0:00:00,2023-08-30 0:00:00,first_time,Male,1,complete_beginner,same_gender,not_sure,level_3,0,NULL,NULL,Philippines,Pampanga,San Fernando City,NULL,1,0,NULL
875,1968,4,LGBTQ+,2023-11-05 0:00:00,2023-11-05 0:00:00,returning_other,Female,1,advanced,same_gender,lean_down,level_1,1,Flexibility First,"[""buddy1@email.com"",""buddy2@email.com""]",Philippines,Palawan,El Nido,NULL,0,0,NULL
876,1963,4,Female,2023-02-20 0:00:00,2023-02-20 0:00:00,returning_s7,Male,0,advanced,no_preference,get_bigger,level_3,1,Core Crushers,"[""buddy1@email.com"",""buddy2@email.com""]",Uruguay,NULL,Canelones,Canelones,1,0,NULL
877,731,4,Male,2024-10-04 0:00:00,2024-10-04 0:00:00,returning_other,Male,0,intermediate,same_gender,lean_down,level_1,1,Phoenix Squad,"[""buddy1@email.com"",""buddy2@email.com""]",Vatican City,NULL,Vatican City,Vatican City,0,0,NULL
878,1964,4,Male,2024-09-30 0:00:00,2024-09-30 0:00:00,first_time,Male,1,intermediate,no_preference,lean_down,level_3,1,Fitness Fusion,"[""buddy1@email.com"",""buddy2@email.com""]",Philippines,Davao del Sur,Digos City,NULL,1,1,Coach Rachel Green
879,1965,4,Female,2024-10-13 0:00:00,2024-10-13 0:00:00,returning_other,Male,1,complete_beginner,no_preference,lean_down,level_3,0,NULL,NULL,Philippines,Metro Manila,Las Piñas,NULL,1,0,NULL
880,1967,4,LGBTQ+,2023-06-19 0:00:00,2023-06-19 0:00:00,first_time,Female,0,beginner,same_gender,not_sure,level_2,1,Dynamic Duo,"[""buddy1@email.com"",""buddy2@email.com""]",Malta,NULL,Valletta,Valletta,1,1,Coach Daniel Park
881,1972,4,Male,2023-09-24 0:00:00,2023-09-24 0:00:00,first_time,Male,0,complete_beginner,same_gender,lean_down,level_1,1,Recovery Rangers,"[""buddy1@email.com"",""buddy2@email.com""]",Argentina,NULL,Buenos Aires,Buenos Aires,0,1,Coach Alex Johnson
882,1975,4,LGBTQ+,2024-07-09 0:00:00,2024-07-09 0:00:00,returning_s7,Female,0,intermediate,same_gender,get_bigger,level_3,0,NULL,NULL,Colombia,NULL,Bogotá,Bogotá,0,0,NULL
883,1721,4,Male,2024-09-30 0:00:00,2024-09-30 0:00:00,first_time,Female,0,intermediate,same_gender,lean_down,level_1,0,NULL,NULL,Croatia,NULL,Split,Split-Dalmatia,1,1,Coach Pedro Reyes
884,1974,4,Male,2023-11-22 0:00:00,2023-11-22 0:00:00,first_time,Male,0,advanced,no_preference,not_sure,level_2,1,Endurance Elite,"[""buddy1@email.com"",""buddy2@email.com""]",Indonesia,NULL,Surabaya,Surabaya,1,0,NULL
885,1979,4,Male,2023-04-18 0:00:00,2023-04-18 0:00:00,returning_s7,Female,0,advanced,same_gender,get_bigger,level_3,0,NULL,NULL,Poland,NULL,Kraków,Lesser Poland,1,0,NULL
886,1982,4,Female,2023-04-06 0:00:00,2023-04-06 0:00:00,returning_s7,Male,0,intermediate,no_preference,not_sure,level_3,1,Fitness Fusion,"[""buddy1@email.com"",""buddy2@email.com""]",Uruguay,NULL,Montevideo,Montevideo,1,1,Coach Daniel Park
887,1753,4,LGBTQ+,2023-06-15 0:00:00,2023-06-15 0:00:00,first_time,Female,0,advanced,no_preference,get_bigger,level_3,0,NULL,NULL,United Kingdom,NULL,London,England,0,1,Coach Robert Kim
888,408,4,LGBTQ+,2024-01-07 0:00:00,2024-01-07 0:00:00,first_time,Male,1,advanced,same_gender,get_bigger,level_3,0,NULL,NULL,Philippines,Pampanga,San Fernando City,NULL,0,0,NULL
889,1983,4,Female,2024-09-25 0:00:00,2024-09-25 0:00:00,returning_s7,Male,1,beginner,no_preference,lean_down,level_2,0,NULL,NULL,Philippines,Metro Manila,Makati,NULL,1,1,Coach Michelle Wong
890,814,4,LGBTQ+,2023-09-11 0:00:00,2023-09-11 0:00:00,returning_other,Male,1,advanced,no_preference,not_sure,level_3,1,Flexibility First,"[""buddy1@email.com"",""buddy2@email.com""]",Philippines,Naga,Naga City,NULL,0,0,NULL
